,t,u,y
122,1.2212212212212212,0.0,0.0
123,1.2312312312312312,0.0,0.0
124,1.2412412412412412,0.0,0.0
125,1.2512512512512513,0.0,0.0
126,1.2612612612612613,0.0,0.0
127,1.2712712712712713,0.0,0.0
128,1.2812812812812813,0.0,0.0
129,1.2912912912912913,0.0,0.0
130,1.3013013013013013,0.0,0.0
131,1.3113113113113113,0.0,0.0
132,1.3213213213213213,0.0,0.0
133,1.3313313313313313,0.0,0.0
134,1.3413413413413413,0.0,0.0
135,1.3513513513513513,0.0,0.0
136,1.3613613613613613,0.0,0.0
137,1.3713713713713713,0.0,0.0
138,1.3813813813813813,0.0,0.0
139,1.3913913913913913,0.0,0.0
140,1.4014014014014013,0.0,0.0
141,1.4114114114114114,0.0,0.0
142,1.4214214214214214,0.0,0.0
143,1.4314314314314314,0.0,0.0
144,1.4414414414414414,0.0,0.0
145,1.4514514514514514,0.0,0.0
146,1.4614614614614614,0.0,0.0
147,1.4714714714714714,0.0,0.0
148,1.4814814814814814,0.0,0.0
149,1.4914914914914914,0.0,0.0
150,1.5015015015015014,0.0,0.0
151,1.5115115115115114,0.0,0.0
152,1.5215215215215214,0.0,0.0
153,1.5315315315315314,0.0,0.0
154,1.5415415415415414,0.0,0.0
155,1.5515515515515514,0.0,0.0
156,1.5615615615615615,0.0,0.0
157,1.5715715715715715,0.0,0.0
158,1.5815815815815815,0.0,0.0
159,1.5915915915915915,0.0,0.0
160,1.6016016016016015,0.0,0.0
161,1.6116116116116117,0.0,0.0
162,1.6216216216216217,0.0,0.0
163,1.6316316316316317,0.0,0.0
164,1.6416416416416417,0.0,0.0
165,1.6516516516516517,0.0,0.0
166,1.6616616616616617,0.0,0.0
167,1.6716716716716717,0.0,0.0
168,1.6816816816816818,0.0,0.0
169,1.6916916916916918,0.0,0.0
170,1.7017017017017018,0.0,0.0
171,1.7117117117117118,0.0,0.0
172,1.7217217217217218,0.0,0.0
173,1.7317317317317318,0.0,0.0
174,1.7417417417417418,0.0,0.0
175,1.7517517517517518,0.0,0.0
176,1.7617617617617618,0.0,0.0
177,1.7717717717717718,0.0,0.0
178,1.7817817817817818,0.0,0.0
179,1.7917917917917918,0.0,0.0
180,1.8018018018018018,0.0,0.0
181,1.8118118118118118,0.0,0.0
182,1.8218218218218218,0.0,0.0
183,1.8318318318318318,0.0,0.0
184,1.8418418418418419,0.0,0.0
185,1.8518518518518519,0.0,0.0
186,1.8618618618618619,0.0,0.0
187,1.8718718718718719,0.0,0.0
188,1.8818818818818819,0.0,0.0
189,1.8918918918918919,0.0,0.0
190,1.901901901901902,0.0,0.0
191,1.911911911911912,0.0,0.0
192,1.921921921921922,0.0,0.0
193,1.931931931931932,0.0,0.0
194,1.941941941941942,0.0,0.0
195,1.951951951951952,0.0,0.0
196,1.961961961961962,0.0,0.0
197,1.971971971971972,0.0,0.0
198,1.981981981981982,0.0,0.0
199,1.991991991991992,0.0,0.0
200,2.002002002002002,0.0,0.0
201,2.012012012012012,0.0,0.0
202,2.022022022022022,0.0,0.0
203,2.032032032032032,0.0,0.0
204,2.042042042042042,0.0,0.0
205,2.052052052052052,0.0,0.0
206,2.062062062062062,0.0,0.0
207,2.0720720720720722,0.0,0.0
208,2.0820820820820822,0.0,0.0
209,2.0920920920920922,0.0,0.0
210,2.1021021021021022,0.0,0.0
211,2.1121121121121122,0.0,0.0
212,2.1221221221221223,0.0,0.0
213,2.1321321321321323,0.0,0.0
214,2.1421421421421423,0.0,0.0
215,2.1521521521521523,0.0,0.0
216,2.1621621621621623,0.0,0.0
217,2.1721721721721723,0.0,0.0
218,2.1821821821821823,0.0,0.0
219,2.1921921921921923,0.0,0.0
220,2.2022022022022023,0.0,0.0
221,2.2122122122122123,0.0,0.0
222,2.2222222222222223,0.0,0.0
223,2.2322322322322323,0.0,0.0
224,2.2422422422422423,0.0,0.0
225,2.2522522522522523,0.0,0.0
226,2.2622622622622623,0.0,0.0
227,2.2722722722722724,0.0,0.0
228,2.2822822822822824,0.0,0.0
229,2.2922922922922924,0.0,0.0
230,2.3023023023023024,0.0,0.0
231,2.3123123123123124,0.0,0.0
232,2.3223223223223224,0.0,0.0
233,2.3323323323323324,0.0,0.0
234,2.3423423423423424,0.0,0.0
235,2.3523523523523524,0.0,0.0
236,2.3623623623623624,0.0,0.0
237,2.3723723723723724,0.0,0.0
238,2.3823823823823824,0.0,0.0
239,2.3923923923923924,0.0,0.0
240,2.4024024024024024,0.0,0.0
241,2.4124124124124124,0.0,0.0
242,2.4224224224224224,0.0,0.0
243,2.4324324324324325,0.0,0.0
244,2.4424424424424425,0.0,0.0
245,2.4524524524524525,0.0,0.0
246,2.4624624624624625,0.0,0.0
247,2.4724724724724725,0.0,0.0
248,2.4824824824824825,0.0,0.0
249,2.4924924924924925,0.0,0.0
250,2.5025025025025025,0.0,0.0
251,2.5125125125125125,0.0,0.0
252,2.5225225225225225,0.0,0.0
253,2.5325325325325325,0.0,0.0
254,2.5425425425425425,0.0,0.0
255,2.5525525525525525,0.0,0.0
256,2.5625625625625625,0.0,0.0
257,2.5725725725725725,0.0,0.0
258,2.5825825825825826,0.0,0.0
259,2.5925925925925926,0.0,0.0
260,2.6026026026026026,0.0,0.0
261,2.6126126126126126,0.0,0.0
262,2.6226226226226226,0.0,0.0
263,2.6326326326326326,0.0,0.0
264,2.6426426426426426,0.0,0.0
265,2.6526526526526526,0.0,0.0
266,2.6626626626626626,0.0,0.0
267,2.6726726726726726,0.0,0.0
268,2.6826826826826826,0.0,0.0
269,2.6926926926926926,0.0,0.0
270,2.7027027027027026,0.0,0.0
271,2.7127127127127126,0.0,0.0
272,2.7227227227227226,0.0,0.0
273,2.7327327327327327,0.0,0.0
274,2.7427427427427427,0.0,0.0
275,2.7527527527527527,0.0,0.0
276,2.7627627627627627,0.0,0.0
277,2.7727727727727727,0.0,0.0
278,2.7827827827827827,0.0,0.0
279,2.7927927927927927,0.0,0.0
280,2.8028028028028027,0.0,0.0
281,2.8128128128128127,0.0,0.0
282,2.8228228228228227,0.0,0.0
283,2.8328328328328327,0.0,0.0
284,2.8428428428428427,0.0,0.0
285,2.8528528528528527,0.0,0.0
286,2.8628628628628627,0.0,0.0
287,2.8728728728728727,0.0,0.0
288,2.8828828828828827,0.0,0.0
289,2.8928928928928928,0.0,0.0
290,2.9029029029029028,0.0,0.0
291,2.9129129129129128,0.0,0.0
292,2.9229229229229228,0.0,0.0
293,2.932932932932933,0.0,0.0
294,2.942942942942943,0.0,0.0
295,2.952952952952953,0.0,0.0
296,2.962962962962963,0.0,0.0
297,2.972972972972973,0.0,0.0
298,2.982982982982983,0.0,0.0
299,2.992992992992993,0.0,0.0
300,3.003003003003003,0.0,0.0
301,3.013013013013013,0.0,0.0
302,3.023023023023023,0.0,0.0
303,3.033033033033033,0.0,0.0
304,3.043043043043043,0.0,0.0
305,3.053053053053053,0.0,0.0
306,3.063063063063063,0.0,0.0
307,3.073073073073073,0.0,0.0
308,3.083083083083083,0.0,0.0
309,3.093093093093093,0.0,0.0
310,3.103103103103103,0.0,0.0
311,3.113113113113113,0.0,0.0
312,3.123123123123123,0.0,0.0
313,3.133133133133133,0.0,0.0
314,3.143143143143143,0.0,0.0
315,3.153153153153153,0.0,0.0
316,3.163163163163163,0.0,0.0
317,3.173173173173173,0.0,0.0
318,3.183183183183183,0.0,0.0
319,3.193193193193193,0.0,0.0
320,3.203203203203203,0.0,0.0
321,3.2132132132132134,0.0,0.0
322,3.2232232232232234,-6.0,-0.09607568448883431
323,3.2332332332332334,-6.0,-0.3866503575190366
324,3.2432432432432434,-6.0,-0.6657448568222947
325,3.2532532532532534,-6.0,-0.9337559695242422
326,3.2632632632632634,-6.0,-1.191067611347191
327,3.2732732732732734,-6.0,-1.4380512298500026
328,3.2832832832832834,-6.0,-1.6750661952935129
329,3.2932932932932935,-6.0,-1.9024601795064735
330,3.3033033033033035,-6.0,-2.1205695231156056
331,3.3133133133133135,-6.0,-2.3297195914924895
332,3.3233233233233235,-6.0,-2.5302251197593812
333,3.3333333333333335,-6.0,-2.7223905471857983
334,3.3433433433433435,-6.0,-2.9065103412977025
335,3.3533533533533535,-6.0,-3.0828693120114448
336,3.3633633633633635,-6.0,-3.2517429160952376
337,3.3733733733733735,-6.0,-3.4133975522518285
338,3.3833833833833835,-6.0,-3.568090847107208
339,3.3933933933933935,-6.0,-3.716071932381591
340,3.4034034034034035,-6.0,-3.8575817135106036
341,3.4134134134134135,-6.0,-3.9928531299765857
342,3.4234234234234235,-6.0,-4.122111407602013
343,3.4334334334334335,-6.0,-4.2455743030495094
344,3.4434434434434436,-6.0,-4.363452340765561
345,3.4534534534534536,-6.0,-4.475949042597845
346,3.4634634634634636,-6.0,-4.583261150309205
347,3.4734734734734736,-6.0,-4.685578841204593
348,3.4834834834834836,-6.0,-4.783085937080709
349,3.4934934934934936,-6.0,-4.87596010670182
350,3.5035035035035036,-6.0,-4.964373061999071
351,3.5135135135135136,-6.0,-5.0484907481846255
352,3.5235235235235236,-6.0,-5.128473527966255
353,3.5335335335335336,-6.0,-5.204476360042339
354,3.5435435435435436,-6.0,-5.276648972051847
355,3.5535535535535536,-6.0,-5.3451360281485725
356,3.5635635635635636,-6.0,-5.4100772913638115
357,3.5735735735735736,-6.0,-5.471607780916679
358,3.5835835835835836,-6.0,-5.529857924626472
359,3.5935935935935936,-6.0,-5.584953706576828
360,3.6036036036036037,-6.0,-5.63701681017688
361,3.6136136136136137,-6.0,-5.686164756760244
362,3.6236236236236237,-6.0,-5.732511039858373
363,3.6336336336336337,-6.0,-5.776165255280762
364,3.6436436436436437,-6.0,-5.817233227130367
365,3.6536536536536537,-6.0,-5.855817129878853
366,3.6636636636636637,-6.0,-5.892015606622367
367,3.6736736736736737,-6.0,-5.925923883635024
368,3.6836836836836837,-6.0,-5.957633881333609
369,3.6936936936936937,-6.0,-5.987234321763686
370,3.7037037037037037,-6.0,-6.014810832713844
371,3.7137137137137137,-6.0,-6.0404460485617
372,3.7237237237237237,-6.0,-6.0642197079520255
373,3.7337337337337337,-6.0,-6.086208748404407
374,3.7437437437437437,-6.0,-6.1064873979448215
